FiscalYear,PledgeDate,DonorName,FundType,PooledFundName,PledgeAmt,PaidAmt
2019,06-17-2019,67,2,73,0.0,10567297.0
2019,06-18-2019,35,2,74,0.0,453733.55
2019,06-18-2019,35,2,88,0.0,764906.11
2019,06-20-2019,86,2,27,0.0,3381876.0
2019,06-24-2019,13,2,67,0.0,1394009.6
2019,06-24-2019,13,2,87,0.0,1739736.08
2019,06-24-2019,176,2,105,0.0,381463.98
2019,06-25-2019,22,2,18,0.0,2251000.0
2019,06-25-2019,22,2,27,0.0,4502000.0
2019,06-25-2019,22,2,88,0.0,3376500.0
2019,06-26-2019,67,2,88,0.0,11299000.0
2019,06-26-2019,129,2,105,0.0,937893.55
2019,07-01-2019,163,2,80,0.0,3037796.42
2019,07-03-2019,22,2,49,0.0,4545454.54
2019,07-03-2019,22,2,51,0.0,1136363.64
2019,07-03-2019,22,2,55,0.0,1704545.45
2019,07-03-2019,22,2,72,0.0,3409090.91
2019,07-03-2019,22,2,91,0.0,7954545.45
2019,07-03-2019,22,2,108,0.0,7954545.45
2019,07-03-2019,22,2,105,0.0,5681818.18
2019,07-03-2019,22,2,73,0.0,3977272.73
2019,07-05-2018,163,2,55,0.0,495540.14
2019,07-08-2019,129,2,1,0.0,993275.57
2019,07-16-2018,22,2,27,0.0,1666071.0
2019,07-16-2019,86,2,72,0.0,1136363.64
2019,07-16-2019,183,2,49,0.0,7907542.58
2019,07-16-2019,183,2,91,0.0,2030456.85
2019,07-16-2019,183,2,108,0.0,6345177.66
2019,07-17-2019,64,2,108,0.0,5681818.18
2019,07-17-2019,125,2,36,0.0,1283250.74
2019,07-17-2019,125,2,67,0.0,962438.06
2019,07-18-2019,183,2,1,0.0,17348220.0
2019,07-22-2019,98,2,91,0.0,1000000.0
2019,07-22-2019,98,2,108,0.0,1000000.0
2019,07-22-2019,162,2,36,0.0,2642759.06
2019,07-22-2019,162,2,72,0.0,1585655.44
2019,07-22-2019,162,2,91,0.0,2642759.06
2019,07-22-2019,162,2,108,0.0,2114207.25
2019,07-23-2019,162,2,1,0.0,211400.96
2019,07-23-2019,163,2,18,0.0,653225.63
2019,07-24-2019,109,2,49,0.0,397727.27
2019,07-24-2019,109,2,67,0.0,397727.27
2019,07-24-2019,109,2,72,0.0,397727.27
2019,07-24-2019,109,2,91,0.0,397727.27
2019,07-24-2019,109,2,105,0.0,397727.27
2019,07-25-2019,129,2,88,0.0,2467570.79
2019,07-26-2019,114,2,105,0.0,54945.05
2019,07-26-2019,183,2,36,0.0,6345177.66
2019,07-30-2019,183,2,18,0.0,7263060.0
2019,07-31-2019,124,2,108,0.0,3409090.91
2019,08-01-2019,158,2,91,0.0,1659292.03
2019,08-01-2019,158,2,105,0.0,553097.34
2019,08-01-2019,158,2,73,0.0,663716.81
2019,08-06-2019,184,2,67,0.0,4500000.0
2019,08-13-2019,163,2,36,0.0,1028806.58
2019,08-14-2019,184,2,98,0.0,1000000.0
2019,08-16-2019,184,2,18,0.0,3000000.0
2019,08-22-2019,129,2,98,0.0,493385.4
2019,08-25-2019,183,2,80,0.0,9733440.0
2019,08-29-2018,93,2,18,0.0,129966.4
2019,08-30-2019,88,2,91,0.0,2197802.2
2019,09-01-2019,129,2,27,0.0,1009709.3
2019,09-02-2019,67,2,105,0.0,11061946.9
2019,09-02-2019,108,2,98,0.0,109409.19
2019,09-02-2019,163,2,67,0.0,813008.13
2019,09-03-2019,183,2,87,0.0,4910080.0
2019,09-04-2019,163,2,87,0.0,526280.0
2019,09-11-2019,109,2,18,0.0,397727.27
2019,09-11-2019,109,2,27,0.0,397727.27
2019,09-11-2019,109,2,88,0.0,397727.27
2019,09-17-2019,135,2,98,0.0,516184.88
2019,09-17-2019,163,2,108,0.0,1006036.22
2019,09-17-2019,184,2,36,0.0,4750000.0
2019,09-17-2019,184,2,105,0.0,5000000.0
2019,09-18-2019,35,2,49,0.0,377210.45
2019,09-18-2019,35,2,91,0.0,943403.32
2019,09-18-2019,35,2,108,0.0,943403.32
2019,09-18-2019,100,2,105,0.0,2000000.0
2019,09-23-2019,183,2,80,0.0,6167250.0
2019,09-24-2019,184,2,80,0.0,5000000.0
2019,10-04-2019,52,2,105,0.0,4427051.31
2019,10-07-2019,52,2,36,0.0,4143635.32
2019,10-08-2019,50,2,36,0.0,430607.59
2019,10-08-2019,162,2,55,0.0,1042156.04
2019,10-10-2019,67,2,80,0.0,3337905.0
2019,10-10-2019,162,2,80,0.0,1029162.47
2019,10-11-2019,183,2,91,0.0,2463054.19
2019,10-11-2019,183,2,108,0.0,8620689.65
2019,10-14-2019,183,2,105,0.0,20935960.59
2019,10-21-2019,98,2,80,0.0,300000.0
2019,10-23-2019,183,2,88,0.0,2558980.0
2019,10-24-2019,52,2,1,0.0,5224094.24
2019,10-24-2019,86,2,80,0.0,60645.0
2019,10-29-2019,67,2,67,0.0,1111111.11
2019,10-29-2019,67,2,105,0.0,922222.22
2019,10-30-2017,183,2,80,0.0,13120750.0
2019,10-30-2019,183,2,27,0.0,10469244.9
2019,10-31-2019,52,2,87,0.0,4148576.53
2019,10-31-2019,163,2,108,0.0,504032.26
2019,11-01-2019,183,2,1,0.0,49792000.0
2019,11-07-2017,163,2,73,0.0,979431.93
2019,11-08-2019,98,2,18,0.0,200000.0
2019,11-08-2019,98,2,87,0.0,200000.0
2019,11-08-2019,98,2,88,0.0,500000.0
2019,11-08-2019,98,2,80,0.0,500000.0
2019,11-08-2019,109,2,98,0.0,388888.89
2019,11-08-2019,162,2,87,0.0,2190230.3
2019,11-08-2019,162,2,88,0.0,1042966.81
2019,11-15-2018,183,2,105,0.0,38895456.85
2019,11-18-2019,129,2,88,0.0,878453.38
2019,11-18-2019,162,2,1,0.0,2607417.02
2019,11-19-2019,67,2,1,0.0,1101930.0
2019,11-19-2019,67,2,55,0.0,2750275.03
2019,11-19-2019,124,2,105,0.0,2888888.89
2019,11-19-2019,183,2,36,0.0,10038610.04
2019,11-21-2019,183,2,27,0.0,19663800.0
2019,11-22-2019,163,2,87,0.0,1052784.0
2019,11-27-2019,67,2,108,0.0,7700770.08
2019,11-27-2019,67,2,105,0.0,2200220.02
2019,11-27-2019,67,2,73,0.0,1904112.54
2019,11-27-2019,129,2,87,0.0,2217899.78
2019,11-28-2019,67,2,51,0.0,2200220.02
2019,11-28-2019,86,2,36,0.0,330033.0
2019,11-28-2019,111,2,36,0.0,10000.0
2019,11-28-2019,111,2,49,0.0,100000.0
2019,11-28-2019,111,2,72,0.0,10000.0
2019,11-29-2019,67,2,87,0.0,2208452.0
2019,11-29-2019,67,2,88,0.0,3319350.0
2019,12-02-2019,67,2,1,0.0,995606.1
2019,12-03-2018,184,2,80,0.0,3000000.0
2019,12-03-2019,67,2,98,0.0,550055.01
2019,12-03-2019,129,2,72,0.0,2173048.31
2019,12-03-2019,129,2,91,0.0,2933615.22
2019,12-03-2019,129,2,108,0.0,2933615.22
2019,12-03-2019,129,2,73,0.0,1086524.16
2019,12-04-2019,129,2,1,0.0,546294.64
2019,12-04-2019,163,2,91,0.0,1331331.33
2019,12-05-2019,86,2,73,0.0,330033.0
2019,12-05-2019,163,2,73,0.0,2002002.0
2019,12-06-2019,93,2,91,0.0,128700.13
2019,12-06-2019,93,2,105,0.0,193050.19
2019,12-06-2019,124,2,27,0.0,7793443.0
2019,12-06-2019,124,2,88,0.0,7793443.0
2019,12-06-2019,124,2,80,0.0,2226698.0
2019,12-10-2019,93,2,18,0.0,133332.9
2019,12-11-2019,88,2,49,0.0,550055.01
2019,12-11-2019,88,2,51,0.0,550055.01
2019,12-11-2019,88,2,55,0.0,1100110.01
2019,12-11-2019,88,2,73,0.0,550055.01
2019,12-11-2019,98,2,36,0.0,200000.0
2019,12-11-2019,98,2,72,0.0,500000.0
2019,12-11-2019,183,2,91,0.0,15444015.44
2019,12-11-2019,183,2,108,0.0,36036036.04
2019,12-12-2019,67,2,108,0.0,7877970.3
2019,12-13-2019,91,2,91,0.0,400000.0
2019,12-17-2018,13,2,1,0.0,3593985.62
2019,12-17-2019,163,2,105,0.0,845845.85
2019,12-18-2018,158,2,72,0.0,287026.41
2019,12-18-2019,64,2,108,0.0,5797579.76
2019,12-21-2018,67,2,108,0.0,10273972.6
2019,12-22-2017,162,2,27,0.0,2109773.66
2019,12-27-2019,162,2,91,0.0,2085935.76
2019,12-27-2019,162,2,108,0.0,2085935.76
2019,12-30-2019,88,2,36,0.0,551267.92
2019,12-31-2019,52,2,73,0.0,2204320.14
2020,01-01-2019,163,2,1,0.0,1099950.0
2020,01-22-2020,35,2,49,0.0,375872.59
2020,01-22-2020,35,2,91,0.0,2198854.64
2020,01-22-2020,35,2,108,0.0,732951.55
2020,01-27-2020,52,2,88,0.0,4462703.18
2020,01-29-2020,80,2,55,0.0,202183.58
2020,01-29-2020,80,2,91,0.0,202183.58
2020,02-01-2020,52,2,87,0.0,2979554.45
2020,02-04-2020,86,2,49,0.0,1102535.83
2020,02-05-2020,86,2,18,0.0,3230376.0
2020,02-17-2020,183,2,108,0.0,13089005.24
2020,02-19-2020,93,2,91,0.0,258732.21
2020,02-19-2020,93,2,105,0.0,323415.27
2020,02-21-2020,183,2,108,0.0,6544502.62
2020,02-24-2020,52,2,80,0.0,2172063.64
2020,02-24-2020,86,2,105,0.0,5494505.49
2020,02-28-2020,129,2,108,0.0,7990917.34
2020,02-28-2020,162,2,36,0.0,5010845.84
2020,02-28-2020,162,2,49,0.0,1066137.41
2020,02-28-2020,162,2,51,0.0,1599206.12
2020,02-28-2020,162,2,55,0.0,1599206.12
2020,02-28-2020,162,2,67,0.0,852909.93
2020,02-28-2020,162,2,91,0.0,4264549.65
2020,02-28-2020,162,2,108,0.0,4264549.65
2020,02-28-2020,162,2,98,0.0,533068.71
2020,02-28-2020,162,2,73,0.0,2132274.83
2020,02-28-2020,163,2,108,0.0,2063983.49
2020,03-01-2020,162,2,105,0.0,9001198.76
2020,03-03-2020,163,2,72,0.0,1031991.74
2020,03-09-2020,162,2,1,0.0,5905469.88
2020,03-09-2020,162,2,18,0.0,1527276.69
2020,03-09-2020,162,2,27,0.0,7127291.23
2020,03-09-2020,162,2,87,0.0,3563645.62
2020,03-09-2020,162,2,88,0.0,5040013.08
2020,03-09-2020,162,2,80,0.0,5600014.54
2020,03-10-2020,52,2,108,0.0,5285083.76
2020,03-10-2020,93,2,18,0.0,244982.2
2020,03-11-2020,183,2,80,0.0,21105280.0
2020,03-16-2020,86,2,27,0.0,3190776.0
2020,03-18-2020,124,2,108,0.0,8031674.21
2020,03-19-2020,86,2,1,0.0,531776.0
2020,03-19-2020,183,2,49,0.0,2315653.3
2020,03-25-2020,162,2,72,0.0,1992469.39
2020,03-26-2020,86,2,55,0.0,1637554.59
2020,03-27-2020,86,2,36,0.0,3013245.03
2020,03-27-2020,86,2,108,0.0,2729257.64
2020,03-27-2020,124,2,72,0.0,4912663.76
2020,03-27-2020,124,2,91,0.0,3711790.39
2020,03-27-2020,183,2,88,0.0,8962450.0
2020,03-30-2020,35,2,67,0.0,1147492.19
2020,03-31-2020,35,2,105,0.0,4979937.96
2020,03-31-2020,86,2,88,0.0,2136176.0
2020,04-01-2020,13,2,1,0.0,3153238.22
2020,04-01-2020,124,2,1,0.0,4311804.0
2020,04-01-2020,124,2,27,0.0,6467706.0
2020,04-01-2020,124,2,87,0.0,4311804.0
2020,04-01-2020,124,2,88,0.0,5928730.5
2020,04-01-2020,124,2,80,0.0,4311804.0
2020,04-02-2020,13,2,88,0.0,2522590.58
2020,04-03-2020,13,2,87,0.0,1306308.94
2020,04-03-2020,61,2,98,0.0,54585.15
2020,04-07-2020,13,2,1,0.0,2711598.44
2020,04-07-2020,13,2,67,0.0,4234529.29
2020,04-07-2020,86,2,73,0.0,327510.92
2020,04-08-2020,86,2,87,0.0,3204276.0
2020,04-08-2020,129,2,36,0.0,477628.84
2020,04-08-2020,129,2,72,0.0,1432886.52
2020,04-08-2020,129,2,98,0.0,477628.84
2020,04-08-2020,129,2,105,0.0,1910515.36
2020,04-08-2020,129,2,73,0.0,955257.68
2020,04-09-2020,183,2,80,0.0,6203000.0
2020,04-15-2020,183,2,91,0.0,10000000.0
2020,04-15-2020,183,2,108,0.0,10000000.0
2020,04-16-2020,31,2,105,0.0,54288.82
2020,04-17-2020,35,2,98,0.0,497510.7
2020,04-17-2020,163,2,73,0.0,1034126.16
2020,04-20-2020,163,2,105,0.0,2585315.41
2020,04-21-2020,86,2,72,0.0,1091703.06
2020,04-21-2020,86,2,80,0.0,3190776.0
2020,04-21-2020,98,2,36,0.0,200000.0
2020,04-21-2020,98,2,67,0.0,300000.0
2020,04-21-2020,98,2,72,0.0,500000.0
2020,04-21-2020,98,2,91,0.0,1000000.0
2020,04-21-2020,98,2,108,0.0,1000000.0
2020,04-21-2020,98,2,98,0.0,400000.0
2020,04-21-2020,98,2,105,0.0,2000000.0
2020,04-21-2020,98,2,73,0.0,300000.0
2020,04-27-2020,22,2,27,0.0,10031470.51
2020,04-27-2020,22,2,88,0.0,2360346.0
2020,04-28-2020,67,2,88,0.0,5404345.01
2020,04-29-2020,124,2,18,0.0,1847735.1
2020,04-29-2020,124,2,87,0.0,1739044.8
2020,04-29-2020,124,2,88,0.0,1847735.1
2020,04-29-2020,129,2,91,0.0,7499230.6
2020,05-01-2020,67,2,72,0.0,2714440.83
2020,05-01-2020,67,2,108,0.0,24282560.71
2020,05-01-2020,67,2,73,0.0,6514657.98
2020,05-04-2020,67,2,18,0.0,3242607.0
2020,05-04-2020,67,2,27,0.0,4884547.5
2020,05-04-2020,67,2,80,0.0,4323476.0
2020,05-04-2020,80,2,73,0.0,169998.64
2020,05-04-2020,180,2,105,0.0,500.0
2020,05-05-2020,177,2,67,0.0,1000000.0
2020,05-06-2020,35,2,36,0.0,1718443.37
2020,05-06-2020,35,2,67,0.0,356438.78
2020,05-06-2020,35,2,72,0.0,644281.67
2020,05-06-2020,35,2,74,0.0,712877.56
2020,05-06-2020,35,2,98,0.0,499014.29
2020,05-06-2020,67,2,1,0.0,2166776.0
2020,05-06-2020,183,2,49,0.0,2360248.45
2020,05-07-2020,22,2,49,0.0,4343105.32
2020,05-07-2020,22,2,55,0.0,2171552.66
2020,05-07-2020,22,2,72,0.0,5428881.65
2020,05-07-2020,22,2,91,0.0,7600434.31
2020,05-07-2020,22,2,108,0.0,7600434.31
2020,05-07-2020,22,2,105,0.0,5428881.65
2020,05-07-2020,22,2,73,0.0,4343105.32
2020,05-07-2020,64,2,108,0.0,4343105.32
2020,05-08-2020,67,2,49,0.0,1411509.23
2020,05-08-2020,125,2,108,0.0,1213200.0
2020,05-08-2020,163,2,18,0.0,821977.2
2020,05-11-2020,35,2,1,0.0,1162914.09
2020,05-11-2020,35,2,18,0.0,726821.31
2020,05-11-2020,35,2,27,0.0,363410.65
2020,05-11-2020,35,2,87,0.0,1090231.96
2020,05-11-2020,35,2,88,0.0,654139.17
2020,05-11-2020,35,2,80,0.0,654139.17
2020,05-12-2020,49,2,51,0.0,12500.0
2020,05-12-2020,49,2,55,0.0,12500.0
2020,05-12-2020,49,2,91,0.0,12500.0
2020,05-12-2020,49,2,73,0.0,12500.0
2020,05-12-2020,183,2,51,0.0,2472187.89
2020,05-15-2020,31,2,98,0.0,54288.82
2020,05-15-2020,67,2,98,0.0,1628664.5
2020,05-18-2018,183,2,36,0.0,7453416.15
2020,05-19-2020,183,2,74,0.0,3129176.8200000003
2020,05-22-2019,163,2,87,0.0,526280.0
2020,05-27-2020,67,2,36,0.0,3311258.28
2020,05-27-2020,67,2,49,0.0,3863134.66
2020,05-27-2020,67,2,51,0.0,2207505.52
2020,05-27-2020,67,2,55,0.0,2759381.9
2020,05-27-2020,67,2,67,0.0,1103752.76
2020,05-27-2020,67,2,72,0.0,2759381.9
2020,05-27-2020,67,2,74,0.0,1103752.76
2020,05-27-2020,67,2,91,0.0,1655629.14
2020,05-27-2020,67,2,98,0.0,1103752.76
2020,06-01-2020,35,2,1,0.0,1580174.84
2020,06-01-2020,35,2,18,0.0,718261.29
2020,06-01-2020,35,2,87,0.0,1416800.05
2020,06-01-2020,35,2,88,0.0,790087.42
2020,06-01-2020,35,2,80,0.0,1077391.94
2020,06-02-2020,88,2,18,0.0,579344.53
2020,06-02-2020,88,2,80,0.0,579344.53
2020,06-03-2020,35,2,49,0.0,370708.28
2020,06-05-2020,49,2,105,0.0,28441.41
2020,06-05-2020,67,2,1,0.0,1685946.0
2020,06-05-2020,67,2,18,0.0,2808417.5
2020,06-05-2020,67,2,27,0.0,2246734.0
2020,06-05-2020,67,2,36,0.0,5518763.8
2020,06-05-2020,67,2,87,0.0,2804167.5
2020,06-05-2020,67,2,88,0.0,2808417.5
2020,06-05-2020,67,2,80,0.0,1685050.5
2020,06-05-2020,129,2,80,0.0,1055249.19
2020,06-06-2020,67,2,87,0.0,5664950.0
2020,06-08-2020,114,2,105,0.0,33594.62
2020,06-08-2020,129,2,88,0.0,5210543.68
2020,06-09-2020,52,2,91,0.0,4560302.06
2020,06-09-2020,52,2,108,0.0,3800397.46
2020,06-11-2020,98,2,18,0.0,200000.0
2020,06-11-2020,98,2,27,0.0,500000.0
2020,06-11-2020,98,2,87,0.0,300000.0
2020,06-11-2020,98,2,88,0.0,500000.0
2020,06-11-2020,98,2,80,0.0,300000.0
2020,06-12-2020,163,2,88,0.0,1049315.74
2020,06-15-2020,163,2,91,0.0,2125398.51
2020,06-23-2020,129,2,80,0.0,1049798.66
2020,06-23-2020,129,2,98,0.0,313717.42
2020,06-23-2020,129,2,105,0.0,1045724.73
2020,06-24-2020,15,2,105,0.0,25000.0
2020,06-24-2020,94,2,1,0.0,50000.0
2020,06-24-2020,125,2,36,0.0,1129100.0
2020,06-25-2020,64,2,108,0.0,2275312.86
2020,06-25-2020,88,2,108,0.0,2239641.66
2020,06-25-2020,125,2,67,0.0,1120350.0
2020,07-01-2020,162,2,108,0.0,5401221.4
2020,07-02-2020,67,2,36,2239641.66,0.0
2020,07-02-2020,67,2,49,0.0,1343784.99
2020,07-02-2020,67,2,67,0.0,568181.82
2020,07-02-2020,67,2,72,0.0,3919372.9
2020,07-02-2020,67,2,73,0.0,6718924.97
2020,07-02-2020,108,2,105,0.0,56818.18
2020,07-05-2018,163,2,55,501504.51,0.0
2020,07-09-2020,35,2,51,0.0,734873.73
2020,07-09-2020,35,2,91,0.0,1103242.95
2020,07-10-2020,52,2,55,0.0,2280211.06
2020,07-10-2020,111,2,105,0.0,100000.0
2020,07-14-2020,134,2,105,0.0,10000.0
2020,07-14-2020,183,2,1,0.0,6515500.0
2020,07-15-2020,163,2,49,0.0,1062699.26
2020,07-18-2019,183,2,1,0.0,16130400.0
2020,07-27-2020,129,2,87,0.0,3011229.21
2020,07-28-2020,129,2,1,0.0,1038951.84
2020,07-30-2019,183,2,18,0.0,6134500.04
2020,08-03-2020,67,2,105,0.0,26658767.77
2020,08-05-2020,163,2,36,0.0,1097694.84
2020,08-05-2020,163,2,87,0.0,999950.0
2020,08-07-2020,108,2,105,0.0,58892.82
2020,08-10-2020,109,2,1,0.0,414332.8
2020,08-10-2020,109,2,18,0.0,414332.8
2020,08-10-2020,109,2,27,0.0,414332.8
2020,08-10-2020,109,2,88,0.0,414332.8
2020,08-10-2020,154,2,55,0.0,117647.06
2020,08-11-2020,61,2,80,0.0,59154.8
2020,08-12-2020,67,2,36,0.0,2355712.6
2020,08-12-2020,67,2,49,0.0,2944640.75
2020,08-12-2020,67,2,51,1176470.59,0.0
2020,08-12-2020,67,2,55,1764705.88,0.0
2020,08-12-2020,67,2,72,2941176.47,0.0
2020,08-12-2020,67,2,74,0.0,2355712.6
2020,08-12-2020,67,2,91,1176470.59,0.0
2020,08-12-2020,67,2,98,0.0,1766784.45
2020,08-12-2020,67,2,73,0.0,588928.15
2020,08-13-2019,163,2,36,0.0,534188.03
2020,08-13-2020,129,2,88,0.0,1227773.2
2020,08-14-2020,163,2,72,0.0,1097694.84
2020,08-17-2020,180,2,1,0.0,3090.75
2020,08-17-2020,180,2,18,0.0,3332.55
2020,08-17-2020,180,2,27,0.0,20813.5
2020,08-17-2020,180,2,87,0.0,23134.81
2020,08-17-2020,180,2,88,0.0,17899.05
2020,08-17-2020,180,2,80,0.0,2913.3
2020,08-19-2020,64,2,108,0.0,3529411.76
2020,08-19-2020,163,2,67,0.0,1103752.76
2020,08-27-2020,124,2,27,0.0,3788944.0
2020,08-27-2020,124,2,88,0.0,3433730.5
2020,08-27-2020,163,2,18,0.0,1089876.68
2020,09-01-2020,124,2,108,0.0,5106888.36
2020,09-02-2019,163,2,67,0.0,531349.63
2020,09-04-2020,67,2,1,0.0,1185834.0
2020,09-04-2020,67,2,18,3562945.37,0.0
2020,09-04-2020,67,2,87,0.0,5331694.5
2020,09-04-2020,67,2,88,5938242.28,0.0
2020,09-04-2020,67,2,80,1187648.46,0.0
2020,09-11-2020,184,2,67,2000000.0,0.0
2020,09-15-2020,109,2,49,0.0,411764.71
2020,09-15-2020,109,2,67,0.0,411764.71
2020,09-15-2020,109,2,72,0.0,411764.71
2020,09-15-2020,109,2,91,0.0,411764.71
2020,09-15-2020,109,2,98,0.0,411764.71
2020,09-15-2020,109,2,105,0.0,411764.71
2020,09-16-2020,80,2,55,0.0,147177.86
2020,09-18-2019,35,2,91,0.0,1879362.94
2020,09-18-2019,35,2,108,0.0,1879362.94
2020,09-22-2020,183,2,74,2557544.76,0.0
2020,09-23-2020,184,2,36,8000000.0,0.0
2020,10-30-2017,183,2,80,0.0,6203000.0
2020,11-05-2019,163,2,80,0.0,1064991.08
2020,11-07-2017,163,2,73,0.0,1034126.16
2020,11-15-2018,183,2,105,0.0,13037809.65
2020,11-27-2019,67,2,108,0.0,5512679.16
2020,12-12-2019,67,2,108,0.0,3311258.28
2020,12-26-2019,141,2,51,0.0,1000000.0
2020,12-26-2019,141,2,55,0.0,1000000.0
2020,12-26-2019,141,2,72,0.0,200000.0
2020,12-27-2019,62,2,88,0.0,3301500.0
2020,12-29-2019,141,2,108,0.0,2999985.0
2020,12-30-2019,62,2,98,0.0,1118900.0
2021,01-01-2019,163,2,1,1000000.0,0.0
2021,03-03-2020,163,2,72,1031991.74,0.0
2021,04-07-2020,13,2,67,3075030.75,0.0
2021,05-01-2020,67,2,72,1085776.33,0.0
2021,05-04-2020,67,2,27,2171552.66,0.0
2021,05-08-2020,163,2,18,822199.38,0.0
2021,05-15-2020,67,2,98,2171552.66,0.0
2021,05-18-2018,183,2,36,6887052.34,0.0
2021,05-22-2019,163,2,87,489715.96,0.0
2021,05-27-2020,67,2,67,542888.17,0.0
2021,06-05-2020,67,2,36,1103752.76,0.0
2021,06-06-2020,67,2,87,1103752.76,0.0
2021,07-05-2018,163,2,55,501504.51,0.0
2021,07-18-2019,183,2,1,16497461.93,0.0
2021,07-30-2019,183,2,18,3807106.6,0.0
2021,08-13-2019,163,2,36,504032.26,0.0
2021,09-02-2019,163,2,67,508130.08,0.0
2021,09-04-2020,67,2,87,2375296.91,0.0
2021,11-15-2018,183,2,105,44642857.14,0.0
2022,01-01-2019,163,2,1,1000000.0,0.0
2022,03-03-2020,163,2,72,1031991.74,0.0
2022,04-07-2020,13,2,67,2675276.75,0.0
2022,05-01-2020,67,2,72,1085776.33,0.0
2022,05-04-2020,67,2,27,2171552.66,0.0
2022,05-08-2020,163,2,18,822199.38,0.0
2022,07-18-2019,183,2,1,16497461.93,0.0
2022,07-30-2019,183,2,18,3807106.6,0.0
2022,08-13-2019,163,2,36,504032.26,0.0
2023,05-01-2020,67,2,72,1085776.33,0.0
2023,07-18-2019,183,2,1,15228426.4,0.0
2006,01-17-2006,129,1,109,0.0,29993971.19
2006,01-17-2006,162,1,109,0.0,41093249.8
2006,01-20-2006,70,1,109,0.0,100000.0
2006,01-25-2006,163,1,109,0.0,3928097.01
2006,01-29-2007,55,1,109,0.0,20000.0
2006,02-03-2006,48,1,109,0.0,5000.0
2006,02-10-2006,159,1,109,0.0,10000.0
2006,02-14-2006,107,1,109,0.0,100000.0
2006,02-20-2008,91,1,109,0.0,7500000.0
2006,02-22-2006,71,1,109,0.0,10000.0
2006,02-22-2006,115,1,109,0.0,50000.0
2006,03-01-2006,131,1,109,0.0,20000.0
2006,03-02-2006,56,1,109,0.0,15000.0
2006,03-03-2006,79,1,109,0.0,424989.38
2006,03-03-2006,80,1,109,0.0,150000.0
2006,03-06-2006,86,1,109,0.0,12601974.0
2006,03-06-2006,98,1,109,0.0,5000000.0
2006,03-07-2006,63,1,109,0.0,5154000.0
2006,03-08-2006,156,1,109,0.0,288577.15
2006,03-08-2018,100,1,109,0.0,200000.0
2006,03-09-2006,13,1,109,0.0,7600000.0
2006,03-15-2006,135,1,109,0.0,250000.0
2006,03-22-2006,54,1,109,0.0,2000.0
2006,03-29-2006,15,1,109,0.0,20000.0
2006,03-31-2006,10,1,109,0.0,5000.0
2006,04-13-2006,111,1,109,0.0,50000.0
2006,04-20-2006,166,1,109,0.0,10000.0
2006,05-02-2006,52,1,109,0.0,8401243.38
2006,05-15-2006,94,1,109,0.0,25000.0
2006,06-08-2006,148,1,109,0.0,50000.0
2006,06-26-2006,172,1,109,0.0,300000.0
2006,06-28-2007,53,1,109,0.0,10000.0
2006,06-30-2006,61,1,109,0.0,28102.0
2006,06-30-2006,136,1,109,0.0,254220.0
2006,07-18-2006,170,1,109,0.0,20000.0
2006,07-19-2006,18,1,109,0.0,5000.0
2006,07-20-2006,64,1,109,0.0,629350.0
2006,07-24-2006,124,1,109,0.0,25260000.0
2006,07-31-2006,9,1,109,0.0,25440.0
2006,08-03-2006,82,1,109,0.0,50000.0
2006,08-05-2006,183,1,109,0.0,69928000.0
2006,08-14-2006,117,1,109,0.0,25000.0
2006,08-18-2006,50,1,109,0.0,113301.61
2006,08-22-2006,141,1,109,0.0,2000000.0
2006,08-30-2006,35,1,109,0.0,21941309.26
2006,08-30-2006,126,1,109,0.0,2452.0
2006,09-01-2006,64,1,109,0.0,634450.0
2006,09-05-2006,12,1,109,0.0,5000.0
2006,09-05-2006,81,1,109,0.0,1000000.0
2006,09-05-2006,158,1,109,0.0,9999984.0
2006,10-18-2006,184,1,109,0.0,10000000.0
2006,12-04-2006,120,1,109,0.0,5000.0
2006,12-04-2006,155,1,109,0.0,10000.0
2006,12-07-2006,22,1,109,0.0,2666194.01
2006,12-12-2006,124,1,109,0.0,26600000.0
2006,12-22-2005,109,1,109,0.0,4000000.0
2006,12-29-2005,61,1,109,0.0,24000.0
2007,01-02-2007,133,1,109,0.0,5000.0
2007,01-09-2007,81,1,109,0.0,1000000.0
2007,01-11-2007,31,1,109,0.0,10000.0
2007,01-11-2010,54,1,109,0.0,2000.0
2007,01-18-2008,9,1,109,0.0,29735.2
2007,01-22-2007,163,1,109,0.0,8194982.250000001
2007,01-30-2007,129,1,109,0.0,55066049.29
2007,02-04-2008,143,1,109,0.0,359625.0
2007,02-07-2007,134,1,109,0.0,5000.0
2007,02-08-2007,30,1,109,0.0,50000.0
2007,02-08-2008,172,1,109,0.0,300000.0
2007,02-14-2007,52,1,109,0.0,8742383.64
2007,02-26-2007,48,1,109,0.0,20000.0
2007,02-27-2007,86,1,109,0.0,26273974.0
2007,03-06-2007,56,1,109,0.0,15000.0
2007,03-09-2007,64,1,109,0.0,1312100.0
2007,03-13-2008,44,1,109,0.0,20000.0
2007,03-23-2007,166,1,109,0.0,10000.0
2007,03-26-2006,183,1,109,0.0,83726040.0
2007,03-27-2007,111,1,109,0.0,100000.0
2007,03-30-2007,170,1,109,0.0,20000.0
2007,04-02-2007,107,1,109,0.0,123243.78
2007,04-05-2007,131,1,109,0.0,20000.0
2007,04-10-2007,124,1,109,0.0,53400000.0
2007,04-10-2008,89,1,109,0.0,5000.0
